setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,fvg_present,sweep_present,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,alert_bar_ts,alert_seq,bos_timestamp,bias,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,killzone_blocked,killzone_windows
A0149,EURUSD,2024-12-20T17:00:00+00:00,2024-12-23T08:00:00+00:00,2024-12-26T08:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1.04089,1.03819,1.04781,,2.77,,timeout,1.03948,-0.522,-0.522,-0.522,-130.5,False,unresolved:timeout,0.389,-0.944,49,-1,-1,3,premium,1.0,True,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2024-12-20T14:00:00+00:00,CHoCH,CHoCH,False,False,1.5,1.71,1.14,marginal,1.255,,0.409,0.001833,False,,,,,False,17,bearish,against_trend,2024-12-20T16:00:00+00:00,1,2024-12-20T15:00:00+00:00,LONG,counter,71.6,False,0,no_fvg,NY,London,True,True,Both,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0150,EURUSD,2024-12-23T08:00:00+00:00,2024-12-23T10:00:00+00:00,2024-12-24T03:00:00+00:00,London,bullish,BOS BOS,proximal,1.03923,1.03717,1.04222,,1.61,,sl,1.03923,0.0,0.451,0.451,0.0,True,,1.238,-0.393,17,-1,-1,23,discount,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2024-12-20T09:00:00+00:00,BOS,BOS,False,False,0.78,1.54,1.54,solid,1.413,,3.413,0.001175,False,,,,,False,8,bearish,against_trend,2024-12-23T07:00:00+00:00,1,2024-12-20T13:00:00+00:00,LONG,aligned,47.3,False,1,no_fvg,London,London,True,False,OB only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0151,EURUSD,2024-12-23T08:00:00+00:00,,,London,bearish,BOS BOS,proximal,1.04386,1.04491,1.0425,,1.6,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,4,premium,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-12-23T04:00:00+00:00,BOS,BOS,True,False,0.78,1.8,1.8,solid,0.532,0.221,4.315,0.001221,False,,,,,False,8,bearish,with_trend,2024-12-23T07:00:00+00:00,1,2024-12-23T07:00:00+00:00,SHORT,aligned,91.7,False,1,fresh,Asia,London,False,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0152,EURUSD,2024-12-23T13:00:00+00:00,2024-12-23T14:00:00+00:00,2024-12-23T16:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.04072,1.04227,1.03581,,3.64,,sl,1.04072,0.0,0.323,0.323,0.0,True,,1.484,-0.071,2,-1,-1,5,premium,1.0,True,7.0,4.0,0.0,1.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2024-12-23T08:00:00+00:00,CHoCH,CHoCH,True,False,1.21,1.52,1.01,marginal,0.99,0.534,1.007,0.001161,False,,,,,False,13,bullish,against_trend,2024-12-23T12:00:00+00:00,1,2024-12-23T09:00:00+00:00,SHORT,aligned,61.6,False,0,fresh,London,NY,True,True,Both,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0153,EURUSD,2024-12-26T17:00:00+00:00,2024-12-30T13:00:00+00:00,2024-12-30T13:00:00+00:00,NY,bullish,BOS BOS,proximal,1.03986,1.03885,1.04178,,2.37,,sl,1.03885,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,0,-1,-1,9,discount,0.0,,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2024-12-26T08:00:00+00:00,BOS,BOS,True,False,0.61,1.67,1.67,solid,0.776,0.496,1.744,0.000786,False,,,,,False,17,bullish,with_trend,2024-12-26T16:00:00+00:00,1,2024-12-26T15:00:00+00:00,LONG,aligned,23.8,False,1,fresh,London,NY,True,True,Both,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0154,EURUSD,2024-12-27T14:00:00+00:00,2024-12-27T15:00:00+00:00,2024-12-27T18:00:00+00:00,NY,bullish,BOS BOS,proximal,1.04257,1.04064,1.04781,,3.03,,friday_flat,1.04211,-0.238,-1.0,-1.0,-59.5,True,,0.518,-0.585,3,-1,-1,6,premium,0.0,,9.0,3.0,1.0,2.0,2.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2024-12-27T08:00:00+00:00,BOS,BOS,True,True,1.45,2.0,2.0,solid,1.529,0.67,1.769,0.001001,False,,,,,False,14,bullish,with_trend,2024-12-27T13:00:00+00:00,1,2024-12-27T11:00:00+00:00,LONG,counter,52.9,False,2,fresh,London,NY,True,True,Both,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0155,EURUSD,2024-12-30T05:00:00+00:00,2024-12-30T08:00:00+00:00,2024-12-30T09:00:00+00:00,Asia,bullish,BOS BOS,proximal,1.0413,1.04038,1.04242,,1.56,,tp1,1.04242,1.217,1.56,0.0,304.25,True,,2.826,-0.413,1,1,-1,25,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2024-12-27T04:00:00+00:00,BOS,BOS,False,False,1.95,2.69,2.69,strong,0.699,,2.38,0.000744,False,,,,,False,5,bullish,with_trend,2024-12-30T04:00:00+00:00,1,2024-12-27T11:00:00+00:00,LONG,aligned,32.1,False,2,fresh,Asia,London,False,True,Fill only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0156,EURUSD,2024-12-30T12:00:00+00:00,2024-12-30T13:00:00+00:00,2024-12-30T13:00:00+00:00,London,bullish,BOS BOS,proximal,1.04293,1.04169,1.04451,,1.52,,sl,1.04169,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,0,-1,-1,5,premium,0.0,,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2024-12-30T07:00:00+00:00,BOS,BOS,True,False,1.38,1.05,1.05,marginal,0.893,0.33,1.488,0.000941,False,,,,,False,12,bullish,with_trend,2024-12-30T11:00:00+00:00,1,2024-12-30T11:00:00+00:00,LONG,counter,51.5,False,3,fresh,London,NY,True,True,Both,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0157,EURUSD,2024-12-30T14:00:00+00:00,2024-12-31T15:00:00+00:00,2024-12-31T15:00:00+00:00,NY,bullish,BOS BOS,proximal,1.03628,1.03543,1.03906,1.03982,4.28,5.45,sl,1.03543,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,0,-1,-1,131,discount,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-12-20T04:00:00+00:00,BOS,BOS,True,False,1.44,1.02,1.02,marginal,0.479,0.617,1.171,0.000939,False,,,,,False,14,bearish,against_trend,2024-12-30T13:00:00+00:00,1,2024-12-20T07:00:00+00:00,LONG,aligned,-33.9,False,1,fresh,Asia,NY,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0158,EURUSD,2024-12-30T14:00:00+00:00,,,NY,bearish,BOS BOS,proximal,1.04368,1.04562,1.04092,,1.59,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,3,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2024-12-30T11:00:00+00:00,BOS,BOS,False,False,1.5,4.31,4.31,strong,1.073,,1.791,0.001435,False,,,,,False,14,bearish,with_trend,2024-12-30T13:00:00+00:00,1,2024-12-30T13:00:00+00:00,SHORT,aligned,70.7,False,3,no_fvg,London,NY,False,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0159,EURUSD,2024-12-31T08:00:00+00:00,2024-12-31T10:00:00+00:00,2024-12-31T12:00:00+00:00,London,bullish,BOS BOS,proximal,1.04058,1.0393000000000001,1.04222,,1.52,,sl,1.04058,0.0,-1.0,-1.0,0.0,True,,1.102,-0.047,2,-1,-1,8,discount,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2024-12-31T00:00:00+00:00,BOS,BOS,False,False,0.58,1.0,1.0,marginal,1.024,,1.618,0.000859,False,,,,,False,8,bullish,with_trend,2024-12-31T07:00:00+00:00,1,2024-12-31T01:00:00+00:00,LONG,aligned,1.5,False,1,fresh,Asia,London,False,False,Neither,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0160,EURUSD,2024-12-31T16:00:00+00:00,,,NY,bearish,BOS BOS,proximal,1.04057,1.04239,1.03715,,2.11,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,8,premium,0.0,,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2024-12-31T08:00:00+00:00,BOS,BOS,True,False,0.52,1.33,1.33,marginal,1.053,0.593,0.556,0.001349,False,,,,,False,16,bearish,with_trend,2024-12-31T15:00:00+00:00,1,2024-12-31T12:00:00+00:00,SHORT,aligned,50.4,False,2,fresh,London,NY,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0161,EURUSD,2025-01-02T11:00:00+00:00,2025-01-06T09:00:00+00:00,2025-01-06T11:00:00+00:00,London,bearish,BOS BOS,proximal,1.03576,1.03751,1.03136,,2.84,,sl,1.03576,0.0,-1.0,-1.0,0.0,True,,1.286,-0.634,2,-1,-1,9,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2025-01-02T02:00:00+00:00,BOS,BOS,False,False,1.97,2.48,2.48,solid,0.961,,1.431,0.001404,False,,,,,False,11,bearish,with_trend,2025-01-02T10:00:00+00:00,1,2025-01-02T10:00:00+00:00,SHORT,aligned,70.9,False,3,fresh,Asia,London,False,True,Fill only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0162,EURUSD,2025-01-06T06:00:00+00:00,,,Asia,bullish,CHoCH CHoCH,proximal,1.02936,1.02751,1.03645,,4.3,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,20,premium,0.0,False,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-01-03T10:00:00+00:00,CHoCH,CHoCH,False,False,2.4,1.65,1.1,marginal,1.531,,0.824,0.000947,False,,,,,False,6,bearish,against_trend,2025-01-06T05:00:00+00:00,1,2025-01-03T11:00:00+00:00,LONG,counter,74.0,False,0,no_fvg,London,Asia,False,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0163,EURUSD,2025-01-06T08:00:00+00:00,2025-01-08T08:00:00+00:00,2025-01-08T11:00:00+00:00,London,bullish,Confirmation BOS,proximal,1.0318,1.03044,1.03645,,4.01,,sl,1.03044,-1.0,-1.0,-1.0,-250.0,True,,1.588,-0.588,3,-1,-1,3,premium,0.0,,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2025-01-06T05:00:00+00:00,BOS,Confirm,False,False,1.92,1.61,1.61,solid,1.046,,4.696,0.000918,False,,,,,False,8,bullish,with_trend,2025-01-06T07:00:00+00:00,1,2025-01-06T07:00:00+00:00,LONG,counter,90.1,False,1,no_fvg,Asia,London,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0164,EURUSD,2025-01-08T08:00:00+00:00,,,London,bearish,CHoCH CHoCH,proximal,1.03495,1.03598,1.03364,,1.58,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,3,discount,1.0,True,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-01-08T05:00:00+00:00,CHoCH,CHoCH,False,False,2.65,2.02,1.34,marginal,0.676,,0.923,0.000932,False,,,,,False,8,bullish,against_trend,2025-01-08T07:00:00+00:00,1,2025-01-08T06:00:00+00:00,SHORT,counter,20.0,False,0,no_fvg,Asia,London,False,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0165,EURUSD,2025-01-10T06:00:00+00:00,2025-01-10T13:00:00+00:00,2025-01-10T13:00:00+00:00,Asia,bullish,BOS BOS,proximal,1.02708,1.0263,1.03028,,5.52,,sl,1.0263,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,0,-1,-1,120,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2025-01-03T04:00:00+00:00,BOS,BOS,False,False,0.69,1.18,1.18,marginal,0.453,,8.336,0.000839,False,,,,,False,6,bearish,against_trend,2025-01-10T05:00:00+00:00,1,2025-01-03T08:00:00+00:00,LONG,aligned,-8.5,False,1,stale,Asia,NY,False,True,Fill only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0166,EURUSD,2025-01-10T06:00:00+00:00,2025-01-10T07:00:00+00:00,2025-01-10T08:00:00+00:00,Asia,bearish,BOS BOS,proximal,1.02937,1.03082,1.02732,,1.64,,sl,1.03082,-1.0,-1.0,-1.0,-250.0,True,,0.869,-0.234,1,-1,-1,5,discount,0.0,,6.0,3.0,1.0,0.0,2.0,0.0,"structure,sweep,freshness",False,h1_only,2025-01-10T01:00:00+00:00,BOS,BOS,False,True,0.9,1.32,1.32,marginal,1.476,,1.588,0.000711,False,,,,,False,6,bearish,with_trend,2025-01-10T05:00:00+00:00,1,2025-01-10T05:00:00+00:00,SHORT,counter,6.7,False,3,no_fvg,Asia,London,False,True,Fill only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0167,EURUSD,2025-01-10T14:00:00+00:00,,,NY,bearish,BOS BOS,proximal,1.0299,1.03132,1.02732,,2.11,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,2,premium,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2025-01-10T12:00:00+00:00,BOS,BOS,False,False,1.58,3.13,3.13,strong,0.652,,1.425,0.001565,False,,,,,False,14,bearish,with_trend,2025-01-10T13:00:00+00:00,1,2025-01-10T13:00:00+00:00,SHORT,aligned,87.2,False,3,no_fvg,London,NY,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0168,EURUSD,2025-01-14T06:00:00+00:00,,,Asia,bullish,CHoCH CHoCH,proximal,1.02161,1.02031,1.02497,,3.05,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,11,discount,1.0,True,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2025-01-13T19:00:00+00:00,CHoCH,CHoCH,True,False,1.28,1.51,1.0,marginal,0.556,1.21,1.488,0.001619,False,,,,,False,6,bearish,against_trend,2025-01-14T05:00:00+00:00,1,2025-01-13T21:00:00+00:00,LONG,aligned,38.9,False,0,fresh,NY,Asia,False,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0169,EURUSD,2025-01-14T16:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,1.02551,1.0235400000000001,1.03028,,2.69,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,4,premium,0.0,False,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2025-01-14T12:00:00+00:00,CHoCH,CHoCH,False,False,1.2,1.6,1.06,marginal,0.935,,1.298,0.00168,False,,,,,False,16,bearish,against_trend,2025-01-14T15:00:00+00:00,1,2025-01-14T15:00:00+00:00,LONG,counter,65.8,False,0,no_fvg,London,NY,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0170,EURUSD,2025-01-15T14:00:00+00:00,,,NY,bearish,BOS BOS,proximal,1.03864,1.0409,1.03545,1.03444,1.55,2.04,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,145,premium,0.0,,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2025-01-07T13:00:00+00:00,BOS,BOS,True,False,0.78,1.03,1.03,marginal,1.543,0.664,1.335,0.001206,False,,,,,False,14,bullish,against_trend,2025-01-15T13:00:00+00:00,1,2025-01-07T17:00:00+00:00,SHORT,aligned,51.1,False,1,fresh,NY,NY,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0171,EURUSD,2025-01-15T14:00:00+00:00,2025-01-15T15:00:00+00:00,2025-01-15T16:00:00+00:00,NY,bullish,BOS BOS,proximal,1.03121,1.02955,1.03573,,3.1,,sl,1.02955,-1.0,-1.0,-1.0,-250.0,True,,1.127,-0.801,1,-1,-1,3,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2025-01-15T11:00:00+00:00,BOS,BOS,False,False,2.4,2.99,2.99,strong,0.848,,1.467,0.001486,False,,,,,False,14,bullish,with_trend,2025-01-15T13:00:00+00:00,1,2025-01-15T13:00:00+00:00,LONG,counter,76.2,False,2,no_fvg,London,NY,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0172,EURUSD,2025-01-20T14:00:00+00:00,,,NY,bullish,BOS BOS,proximal,1.03263,1.03109,1.03543,,2.09,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,2,discount,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2025-01-20T12:00:00+00:00,BOS,BOS,False,False,4.53,4.48,4.48,strong,0.654,,3.008,0.001742,False,,,,,False,14,bullish,with_trend,2025-01-20T13:00:00+00:00,1,2025-01-20T13:00:00+00:00,LONG,aligned,45.4,False,2,no_fvg,London,NY,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0173,EURUSD,2025-01-20T18:00:00+00:00,,,NY,bullish,Confirmation BOS,proximal,1.03168,1.0301,1.03543,,2.72,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,9,discount,0.0,,8.0,4.0,1.0,1.0,1.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2025-01-20T09:00:00+00:00,BOS,Confirm,True,True,0.84,3.07,3.07,strong,0.463,2.085,1.798,0.002547,False,,,,,False,18,bullish,with_trend,2025-01-20T17:00:00+00:00,1,2025-01-20T12:00:00+00:00,LONG,aligned,31.4,False,1,fresh,London,NY,True,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0174,EURUSD,2025-01-22T10:00:00+00:00,2025-01-22T14:00:00+00:00,2025-01-23T07:00:00+00:00,London,bullish,BOS BOS,proximal,1.04184,1.03959,1.04582,,1.94,,sl,1.03959,-1.0,-1.0,-1.0,-250.0,True,,0.591,-0.956,17,-1,-1,4,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2025-01-22T06:00:00+00:00,BOS,BOS,False,False,0.91,1.54,1.54,solid,1.226,,5.261,0.001509,False,,,,,False,10,bullish,with_trend,2025-01-22T09:00:00+00:00,1,2025-01-22T09:00:00+00:00,LONG,counter,72.6,False,4,no_fvg,Asia,NY,False,True,Fill only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0175,EURUSD,2025-01-29T08:00:00+00:00,2025-01-30T13:00:00+00:00,2025-01-30T13:00:00+00:00,London,bearish,Confirmation BOS,proximal,1.04354,1.04447,1.04218,,1.86,,sl,1.04447,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,0,-1,-1,3,discount,0.0,,7.0,4.0,1.0,0.0,2.0,0.0,"structure,sweep,freshness",False,h1_only,2025-01-29T05:00:00+00:00,BOS,Confirm,False,True,1.01,2.4,2.4,solid,0.599,,7.684,0.000885,False,,,,,False,8,bearish,with_trend,2025-01-29T07:00:00+00:00,1,2025-01-29T07:00:00+00:00,SHORT,counter,18.1,False,1,no_fvg,Asia,NY,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0176,EURUSD,2025-01-30T14:00:00+00:00,2025-01-30T20:00:00+00:00,2025-01-30T20:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1.04005,1.03872,1.04178,,1.53,,sl,1.03872,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,0,-1,-1,3,discount,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2025-01-30T11:00:00+00:00,CHoCH,CHoCH,False,False,2.12,3.83,2.55,strong,0.663,,0.699,0.001403,False,,,,,False,14,bearish,against_trend,2025-01-30T13:00:00+00:00,1,2025-01-30T13:00:00+00:00,LONG,aligned,14.9,False,0,no_fvg,London,NY,False,False,Neither,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0177,EURUSD,2025-02-06T09:00:00+00:00,2025-02-06T18:00:00+00:00,2025-02-07T02:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1.03856,1.03964,1.03721,,1.53,,sl,1.03856,0.0,-1.0,-1.0,0.0,True,,1.083,-0.981,8,-1,-1,3,premium,1.0,True,9.0,4.0,1.0,2.0,2.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2025-02-06T06:00:00+00:00,CHoCH,CHoCH,True,True,2.2,1.55,1.03,marginal,0.691,0.498,2.45,0.000984,False,,,,,False,9,bullish,against_trend,2025-02-06T08:00:00+00:00,1,2025-02-06T07:00:00+00:00,SHORT,aligned,75.4,False,0,fresh,Asia,NY,False,False,Neither,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0178,EURUSD,2025-02-07T15:00:00+00:00,,,NY,bearish,BOS BOS,proximal,1.03853,1.04037,1.03603,,1.52,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,7,premium,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-02-07T08:00:00+00:00,BOS,BOS,False,False,0.59,1.36,1.36,marginal,0.966,,1.228,0.00149,False,,,,,False,15,bearish,with_trend,2025-02-07T14:00:00+00:00,1,2025-02-07T13:00:00+00:00,SHORT,aligned,69.5,False,2,fresh,London,NY,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0179,EURUSD,2025-02-07T17:00:00+00:00,,,NY,bearish,BOS BOS,proximal,1.03607,1.03926,1.03048,,1.87,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,3,premium,0.0,,9.0,3.0,1.0,2.0,2.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2025-02-07T14:00:00+00:00,BOS,BOS,True,True,0.85,1.35,1.35,marginal,1.37,0.27,0.898,0.002037,False,,,,,False,17,bearish,with_trend,2025-02-07T16:00:00+00:00,1,2025-02-07T15:00:00+00:00,SHORT,aligned,50.1,False,1,fresh,NY,NY,True,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0180,EURUSD,2025-02-10T14:00:00+00:00,2025-02-11T10:00:00+00:00,2025-02-11T15:00:00+00:00,NY,bearish,Confirmation BOS,proximal,1.03237,1.0340799999999999,1.02955,,1.87,,sl,1.0340799999999999,-1.0,-1.0,-1.0,-250.0,True,,0.55,-0.772,5,-1,-1,19,premium,0.0,,6.0,4.0,1.0,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2025-02-07T19:00:00+00:00,BOS,Confirm,False,True,0.46,1.02,1.02,marginal,1.125,,6.175,0.001164,False,,,,,False,14,bearish,with_trend,2025-02-10T13:00:00+00:00,1,2025-02-10T02:00:00+00:00,SHORT,aligned,78.3,False,1,stale,NY,London,False,False,Neither,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0181,EURUSD,2025-02-12T14:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,1.03077,1.02969,1.03212,,1.53,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,31,discount,1.0,True,9.0,4.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2025-02-11T07:00:00+00:00,CHoCH,CHoCH,True,False,1.05,1.54,1.03,marginal,0.801,0.577,1.921,0.000849,False,,,,,False,14,bullish,with_trend,2025-02-12T13:00:00+00:00,1,2025-02-11T18:00:00+00:00,LONG,aligned,17.6,False,0,fresh,London,NY,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
