setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_age_h1_bars,pd_zone,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,fvg_present,sweep_present,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,alert_bar_ts,alert_seq,bos_timestamp,bias,pd_alignment,pd_pct,break_tier,break_close_atr,break_excess,break_body_atr,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,killzone_blocked,killzone_windows
T0011,EURUSD,2025-07-16T16:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,1.16795,1.16931,1.16591,,1.77,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,35,premium,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2025-07-15T05:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,16,bearish,with_trend,2025-07-16T15:00:00+00:00,1,2025-07-15T13:00:00+00:00,SHORT,aligned,83.4,solid,1.78,2.38,3.56,fresh,Asia,NY,False,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0012,EURUSD,2025-07-16T16:00:00+00:00,,,NY,bearish,CHoCH CHoCH,50pct,1.16843,1.16931,1.16591,,3.706,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,35,premium,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2025-07-15T05:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,16,bearish,with_trend,2025-07-16T15:00:00+00:00,1,2025-07-15T13:00:00+00:00,SHORT,aligned,88.3,solid,1.78,2.38,3.56,fresh,Asia,NY,False,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0013,EURUSD,2025-07-18T06:00:00+00:00,,,Asia,bullish,CHoCH CHoCH,proximal,1.16036,1.1594200000000001,1.16171,1.16252,1.83,2.92,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,10,premium,7.0,4.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2025-07-17T20:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,6,bullish,with_trend,2025-07-18T05:00:00+00:00,1,2025-07-17T22:00:00+00:00,LONG,counter,50.8,marginal,1.44,1.05,1.57,fresh,NY,Asia,False,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0014,EURUSD,2025-07-18T06:00:00+00:00,,,Asia,bullish,CHoCH CHoCH,50pct,1.16009,1.1594200000000001,1.16171,1.16252,3.447,5.17,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,10,discount,7.0,4.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2025-07-17T20:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,6,bullish,with_trend,2025-07-18T05:00:00+00:00,1,2025-07-17T22:00:00+00:00,LONG,aligned,46.9,marginal,1.44,1.05,1.57,fresh,NY,Asia,False,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0015,EURUSD,2025-07-22T15:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,1.17069,1.1683700000000001,1.17412,,1.62,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,3,premium,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2025-07-22T12:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,15,bullish,with_trend,2025-07-22T14:00:00+00:00,1,2025-07-22T14:00:00+00:00,LONG,counter,80.1,marginal,1.11,1.18,1.77,no_fvg,London,NY,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0016,EURUSD,2025-07-22T15:00:00+00:00,,,NY,bullish,CHoCH CHoCH,50pct,1.16973,1.1683700000000001,1.17412,,3.784,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,3,premium,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2025-07-22T12:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,15,bullish,with_trend,2025-07-22T14:00:00+00:00,1,2025-07-22T14:00:00+00:00,LONG,counter,71.4,marginal,1.11,1.18,1.77,no_fvg,London,NY,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0017,EURUSD,2025-07-24T13:00:00+00:00,2025-07-25T13:00:00+00:00,2025-07-25T14:00:00+00:00,NY,bullish,BOS BOS,proximal,1.17123,1.17001,1.17302,1.17357,1.75,2.29,tp1,1.17302,1.467,1.75,2.29,366.75,True,,2.145,-0.221,1,1,1,51,discount,6.0,3.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2025-07-22T10:00:00+00:00,BOS,BOS,True,False,False,,,,,False,13,bullish,with_trend,2025-07-24T12:00:00+00:00,1,2025-07-22T14:00:00+00:00,LONG,aligned,-4.1,strong,1.51,3.03,3.03,fresh,London,NY,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0018,EURUSD,2025-07-24T13:00:00+00:00,2025-07-28T07:00:00+00:00,2025-07-28T07:00:00+00:00,NY,bullish,BOS BOS,50pct,1.17082,1.17001,1.17302,1.17357,3.607,4.508,sl,1.17001,-1.0,-1.0,-1.0,-250.0,True,,2.207,-3.541,0,-1,-1,51,discount,6.0,3.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2025-07-22T10:00:00+00:00,BOS,BOS,True,False,False,,,,,False,13,bullish,with_trend,2025-07-24T12:00:00+00:00,1,2025-07-22T14:00:00+00:00,LONG,aligned,-10.2,strong,1.51,3.03,3.03,fresh,London,London,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0019,EURUSD,2025-07-24T15:00:00+00:00,2025-07-24T20:00:00+00:00,2025-07-25T10:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1.17619,1.17331,1.18064,,1.66,,sl,1.17331,-1.0,-1.0,-1.0,-250.0,True,,0.049,-1.148,14,-1,-1,3,premium,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2025-07-24T12:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,15,bullish,with_trend,2025-07-24T14:00:00+00:00,1,2025-07-24T13:00:00+00:00,LONG,counter,61.6,solid,1.51,1.81,2.72,fresh,London,NY,True,False,OB only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0020,EURUSD,2025-07-24T15:00:00+00:00,2025-07-24T21:00:00+00:00,2025-07-25T10:00:00+00:00,NY,bullish,CHoCH CHoCH,50pct,1.17495,1.17331,1.18064,,3.951,,sl,1.17331,-1.0,-1.0,-1.0,-250.0,True,,0.843,-1.26,13,-1,-1,3,discount,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2025-07-24T12:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,15,bullish,with_trend,2025-07-24T14:00:00+00:00,1,2025-07-24T13:00:00+00:00,LONG,aligned,45.3,solid,1.51,1.81,2.72,fresh,London,Other,True,False,OB only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0021,EURUSD,2025-07-28T07:00:00+00:00,,,London,bearish,CHoCH CHoCH,proximal,1.1755,1.17646,1.17385,,2.2,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,4,premium,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2025-07-28T03:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,7,bearish,with_trend,2025-07-28T06:00:00+00:00,1,2025-07-28T06:00:00+00:00,SHORT,aligned,70.1,marginal,1.55,1.03,1.55,fresh,Asia,London,False,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0022,EURUSD,2025-07-28T07:00:00+00:00,,,London,bearish,CHoCH CHoCH,50pct,1.17578,1.17646,1.17385,,4.021,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,4,premium,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2025-07-28T03:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,7,bearish,with_trend,2025-07-28T06:00:00+00:00,1,2025-07-28T06:00:00+00:00,SHORT,aligned,74.4,marginal,1.55,1.03,1.55,fresh,Asia,London,False,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0023,EURUSD,2025-07-29T07:00:00+00:00,2025-07-29T09:00:00+00:00,2025-07-29T11:00:00+00:00,London,bearish,BOS BOS,proximal,1.15794,1.15955,1.15513,,1.99,,tp1,1.15513,1.745,1.99,8.475,436.25,True,,2.322,-0.669,2,2,-1,3,discount,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-07-29T04:00:00+00:00,BOS,BOS,False,False,False,,,,,False,7,bearish,with_trend,2025-07-29T06:00:00+00:00,1,2025-07-29T05:00:00+00:00,SHORT,counter,17.0,strong,0.43,3.41,3.41,no_fvg,Asia,London,False,False,Neither,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0024,EURUSD,2025-07-29T07:00:00+00:00,2025-07-29T09:00:00+00:00,2025-07-29T11:00:00+00:00,London,bearish,BOS BOS,50pct,1.15855,1.15955,1.15513,,4.275,,tp1,1.15513,3.42,4.275,14.254,855.0,True,,4.349,-0.467,2,2,-1,3,discount,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-07-29T04:00:00+00:00,BOS,BOS,False,False,False,,,,,False,7,bearish,with_trend,2025-07-29T06:00:00+00:00,1,2025-07-29T05:00:00+00:00,SHORT,counter,19.6,strong,0.43,3.41,3.41,no_fvg,Asia,London,False,False,Neither,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0025,EURUSD,2025-07-30T13:00:00+00:00,2025-08-01T12:00:00+00:00,2025-08-01T13:00:00+00:00,NY,bearish,BOS BOS,proximal,1.15527,1.1566,1.15327,,1.76,,sl,1.1566,-1.0,-1.0,-1.0,-250.0,True,,11.781,-2.514,1,-1,-1,5,premium,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2025-07-30T08:00:00+00:00,BOS,BOS,True,False,False,,,,,False,13,bearish,with_trend,2025-07-30T12:00:00+00:00,1,2025-07-30T11:00:00+00:00,SHORT,aligned,77.8,strong,0.55,3.69,3.69,fresh,London,London,True,True,Both,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0026,EURUSD,2025-07-30T13:00:00+00:00,2025-08-01T13:00:00+00:00,2025-08-01T13:00:00+00:00,NY,bearish,BOS BOS,50pct,1.15574,1.1566,1.15327,,3.742,,sl,1.1566,-1.0,-1.0,-1.0,-250.0,True,,1.789,-3.342,0,-1,-1,5,premium,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2025-07-30T08:00:00+00:00,BOS,BOS,True,False,False,,,,,False,13,bearish,with_trend,2025-07-30T12:00:00+00:00,1,2025-07-30T11:00:00+00:00,SHORT,aligned,82.4,strong,0.55,3.69,3.69,fresh,London,NY,True,True,Both,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0027,EURUSD,2025-07-30T13:00:00+00:00,2025-07-30T18:00:00+00:00,2025-07-30T19:00:00+00:00,NY,bullish,BOS BOS,proximal,1.1443,1.14272,1.1489,,3.34,,sl,1.14272,-1.0,-1.0,-1.0,-250.0,True,,3.746,-1.491,1,-1,-1,835,discount,7.0,3.0,0.0,1.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2025-06-11T11:00:00+00:00,BOS,BOS,True,False,False,,,,,False,13,bearish,against_trend,2025-07-30T12:00:00+00:00,1,2025-06-11T12:00:00+00:00,LONG,aligned,-29.5,solid,1.4,1.71,1.71,fresh,London,NY,True,False,OB only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0028,EURUSD,2025-07-30T13:00:00+00:00,2025-07-30T18:00:00+00:00,2025-07-30T19:00:00+00:00,NY,bullish,BOS BOS,50pct,1.14371,1.14272,1.1489,,6.57,,sl,1.14272,-1.0,-1.0,-1.0,-250.0,True,,6.574,-1.784,1,-1,-1,835,discount,7.0,3.0,0.0,1.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2025-06-11T11:00:00+00:00,BOS,BOS,True,False,False,,,,,False,13,bearish,against_trend,2025-07-30T12:00:00+00:00,1,2025-06-11T12:00:00+00:00,LONG,aligned,-35.3,solid,1.4,1.71,1.71,fresh,London,NY,True,False,OB only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0029,EURUSD,2025-08-01T13:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,1.1426,1.1405,1.146,,1.8,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,2,discount,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2025-08-01T11:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,13,bullish,with_trend,2025-08-01T12:00:00+00:00,1,2025-08-01T12:00:00+00:00,LONG,aligned,10.9,strong,4.6,3.73,5.6,no_fvg,London,NY,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0030,EURUSD,2025-08-01T13:00:00+00:00,,,NY,bullish,CHoCH CHoCH,50pct,1.14175,1.1405,1.146,,4.048,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,2,discount,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2025-08-01T11:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,13,bullish,with_trend,2025-08-01T12:00:00+00:00,1,2025-08-01T12:00:00+00:00,LONG,aligned,5.8,strong,4.6,3.73,5.6,no_fvg,London,NY,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0031,EURUSD,2025-08-06T11:00:00+00:00,,,London,bullish,BOS BOS,proximal,1.15861,1.15714,1.16063,,1.58,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,3,premium,7.0,1.0,1.0,2.0,2.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2025-08-06T08:00:00+00:00,BOS,BOS,True,True,False,,,,,False,11,bullish,with_trend,2025-08-06T10:00:00+00:00,1,2025-08-06T10:00:00+00:00,LONG,counter,66.5,solid,2.27,2.27,2.27,fresh,London,London,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0032,EURUSD,2025-08-06T11:00:00+00:00,,,London,bullish,BOS BOS,50pct,1.15808,1.15714,1.16063,,3.446,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,3,premium,7.0,1.0,1.0,2.0,2.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2025-08-06T08:00:00+00:00,BOS,BOS,True,True,False,,,,,False,11,bullish,with_trend,2025-08-06T10:00:00+00:00,1,2025-08-06T10:00:00+00:00,LONG,counter,59.9,solid,2.27,2.27,2.27,fresh,London,London,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0033,EURUSD,2025-08-12T05:00:00+00:00,2025-08-12T12:00:00+00:00,2025-08-12T12:00:00+00:00,Asia,bearish,CHoCH CHoCH,proximal,1.16442,1.16549,1.16239,,2.31,,sl,1.16549,-1.0,-1.0,-1.0,-250.0,True,,3.667,-1.391,0,-1,-1,19,premium,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2025-08-11T10:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,5,bearish,with_trend,2025-08-12T04:00:00+00:00,1,2025-08-11T11:00:00+00:00,SHORT,aligned,58.6,marginal,1.02,1.17,1.76,fresh,London,London,False,True,Fill only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0034,EURUSD,2025-08-12T05:00:00+00:00,2025-08-12T12:00:00+00:00,2025-08-12T12:00:00+00:00,Asia,bearish,CHoCH CHoCH,50pct,1.16475,1.16549,1.16239,,4.37,,sl,1.16549,-1.0,-1.0,-1.0,-250.0,True,,5.748,-1.566,0,-1,-1,19,premium,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2025-08-11T10:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,5,bearish,with_trend,2025-08-12T04:00:00+00:00,1,2025-08-11T11:00:00+00:00,SHORT,aligned,62.5,marginal,1.02,1.17,1.76,fresh,London,London,False,True,Fill only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
