setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,sl_bar_was_sweep,sl_swept_then_tp1,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,setup_badge,setup_badge_kind,killzone_blocked,killzone_windows
A2934,EURUSD,2024-10-25T16:00:00+00:00,2024-10-25T16:00:00+00:00,2024-10-25T16:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1.08289,1.08193,1.08173,1.08484,,2.03,,sl,1.08173,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,4.0,3.0,4,premium,0.0,False,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2024-10-25T12:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,1,1.28,1.99,1.33,marginal,0.891,,0.551,0.000853,False,,,,,False,16,bearish,against_trend,2024-10-25T15:00:00+00:00,1,2024-10-25T13:00:00+00:00,LONG,,counter,86.9,False,0,no_fvg,London,NY,True,False,OB only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2935,EURUSD,2024-10-25T17:00:00+00:00,2024-10-27T22:00:00+00:00,2024-10-28T08:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1.07905,1.07796,1.07776,1.08078,1.08274,1.59,3.39,tp1,1.08078,1.341,1.59,3.39,335.25,True,,1.341,-0.667,,,10,10,16,87.0,38.0,34,discount,1.0,True,5.0,4.0,0.0,0.0,0.0,1.0,structure,False,h1_only,2024-10-24T07:00:00+00:00,CHoCH,CHoCH,holding,False,full,False,1,1.31,1.8,1.2,marginal,1.159,,1.563,0.000768,False,,,,,False,17,bullish,with_trend,2024-10-25T16:00:00+00:00,1,2024-10-24T08:00:00+00:00,LONG,False,aligned,42.9,False,0,stale,London,Other,True,False,OB only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2936,EURUSD,2024-10-30T09:00:00+00:00,2024-10-30T11:00:00+00:00,2024-10-30T12:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,1.08238,1.08137,1.08117,1.08391,,1.51,,sl,1.08117,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,1,-1,-1,4.0,3.0,2,premium,0.0,False,7.0,3.0,0.0,1.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2024-10-30T07:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,2.43,1.63,1.09,marginal,1.106,1.202,3.606,0.000732,False,,,,,False,9,bearish,against_trend,2024-10-30T08:00:00+00:00,1,2024-10-30T08:00:00+00:00,LONG,,counter,66.9,False,0,no_fvg,London,London,True,True,Both,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2937,EURUSD,2024-10-30T14:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,1.08293,1.08061,1.08041,1.0868,,1.67,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,2,premium,0.0,False,8.0,3.0,1.0,1.0,2.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2024-10-30T12:00:00+00:00,CHoCH,CHoCH,holding,True,partial,True,0,2.32,2.17,1.45,marginal,1.646,0.994,2.05,0.001288,False,,,,,False,14,bearish,against_trend,2024-10-30T13:00:00+00:00,1,2024-10-30T13:00:00+00:00,LONG,,counter,61.4,False,0,fresh,London,NY,True,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2938,EURUSD,2024-10-30T15:00:00+00:00,2024-10-31T13:00:00+00:00,2024-10-31T14:00:00+00:00,NY,bearish,BOS BOS,proximal,1.08868,1.08975,1.08995,1.08533,1.08488,3.13,3.55,tp1,1.08533,2.638,3.13,3.55,659.5,True,,2.638,-0.0,,,1,1,2,361.0,261.0,243,premium,0.0,,9.0,3.0,1.0,2.0,2.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2024-10-16T12:00:00+00:00,BOS,BOS,holding,True,pristine,True,0,0.42,1.06,1.06,marginal,1.358,0.765,3.043,0.000641,False,,,,,False,15,bearish,with_trend,2024-10-30T14:00:00+00:00,1,2024-10-16T16:00:00+00:00,SHORT,,aligned,60.4,False,4,fresh,London,NY,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2939,EURUSD,2024-10-31T04:00:00+00:00,2024-11-01T17:00:00+00:00,2024-11-01T18:00:00+00:00,Asia,bullish,BOS BOS,proximal,1.08353,1.08194,1.08174,1.0868,1.08712,2.06,2.26,friday_flat,1.08358,0.028,2.06,2.26,7.0,True,,0.0,-0.0,,,1,4,4,54.0,50.0,17,premium,0.0,,5.0,3.0,0.0,1.0,0.0,1.0,"structure,fvg",False,h1_only,2024-10-30T11:00:00+00:00,BOS,BOS,holding,True,partial,False,2,0.49,1.6,1.6,solid,1.423,1.31,4.718,0.000977,False,,,,,False,4,bullish,with_trend,2024-10-31T03:00:00+00:00,1,2024-10-30T15:00:00+00:00,LONG,,counter,59.8,False,2,fresh,London,NY,True,False,OB only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2940,EURUSD,2024-10-31T13:00:00+00:00,2024-10-31T13:00:00+00:00,2024-10-31T15:00:00+00:00,NY,bullish,BOS BOS,proximal,1.08608,1.0849,1.0847,1.08946,,2.86,,sl,1.08608,0.0,-1.0,-1.0,0.0,True,,1.145,-0.674,False,False,2,-1,-1,5.0,1.0,5,premium,0.0,,4.0,3.0,0.0,0.0,0.0,1.0,structure,False,h1_only,2024-10-31T08:00:00+00:00,BOS,BOS,holding,False,full,False,0,0.73,1.73,1.73,solid,1.023,,1.994,0.000958,False,,,,,False,13,bullish,with_trend,2024-10-31T12:00:00+00:00,1,2024-10-31T12:00:00+00:00,LONG,True,counter,75.3,False,3,fresh,London,NY,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2941,EURUSD,2024-11-05T17:00:00+00:00,2024-11-06T00:00:00+00:00,2024-11-06T00:00:00+00:00,NY,bullish,BOS BOS,proximal,1.08985,1.08875,1.0885500000000001,1.09159,,1.58,,sl,1.0885500000000001,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,11.0,8.0,4,premium,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2024-11-05T13:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.51,1.76,1.76,solid,0.931,,2.864,0.000967,False,,,,,False,17,bullish,with_trend,2024-11-05T16:00:00+00:00,1,2024-11-05T16:00:00+00:00,LONG,,counter,54.5,False,2,no_fvg,NY,Asia,True,False,OB only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2942,EURUSD,2024-11-08T08:00:00+00:00,2024-11-08T08:00:00+00:00,2024-11-08T12:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,1.07689,1.0744,1.0742,1.08078,1.08119,1.56,1.73,sl,1.07689,0.0,-1.0,-1.0,0.0,True,,1.056,-0.067,True,False,4,-1,-1,23.0,17.0,23,premium,1.0,True,5.0,4.0,0.0,0.0,0.0,1.0,structure,False,h1_only,2024-11-07T09:00:00+00:00,CHoCH,CHoCH,holding,True,partial,False,1,4.55,1.65,1.1,marginal,1.838,,2.569,0.001246,False,,,,,False,8,bearish,against_trend,2024-11-08T07:00:00+00:00,1,2024-11-07T15:00:00+00:00,LONG,False,counter,60.8,False,0,fresh,London,London,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2943,EURUSD,2024-11-08T14:00:00+00:00,2024-11-08T16:00:00+00:00,2024-11-08T17:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1.07285,1.07108,1.07088,1.0758,1.07714,1.67,2.42,sl,1.07088,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,False,1,-1,-1,39.0,32.0,37,discount,1.0,True,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-11-07T01:00:00+00:00,CHoCH,CHoCH,fading,True,pristine,False,0,0.92,1.93,1.29,marginal,1.508,0.326,3.073,0.001041,False,,,,,False,14,bearish,against_trend,2024-11-08T13:00:00+00:00,1,2024-11-07T08:00:00+00:00,LONG,,aligned,-50.9,False,0,fresh,Asia,NY,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2944,EURUSD,2024-11-08T14:00:00+00:00,,,NY,bearish,BOS BOS,proximal,1.07785,1.07993,1.08013,1.07128,,3.16,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,3,discount,0.0,,5.0,1.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-11-08T11:00:00+00:00,BOS,BOS,fading,True,pristine,False,0,0.57,1.35,1.35,marginal,1.367,0.436,0.211,0.001376,False,,,,,False,14,bearish,with_trend,2024-11-08T13:00:00+00:00,1,2024-11-08T13:00:00+00:00,SHORT,,counter,42.8,False,3,fresh,London,NY,False,False,never_filled,Caution: Late-Trend Chase,caution,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2945,EURUSD,2024-11-13T08:00:00+00:00,2024-11-13T08:00:00+00:00,2024-11-13T11:00:00+00:00,London,bearish,BOS BOS,proximal,1.0612,1.06309,1.06329,1.05949,,0.9,,sl,1.06329,-1.0,-1.0,-1.0,-250.0,True,,0.201,-0.842,False,False,3,-1,-1,7.0,1.0,7,discount,0.0,,2.0,1.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2024-11-13T01:00:00+00:00,BOS,BOS,fading,False,none,False,0,0.8,1.01,1.01,marginal,1.809,,1.67,0.000934,False,,,,,False,8,bearish,with_trend,2024-11-13T07:00:00+00:00,1,2024-11-13T07:00:00+00:00,SHORT,,counter,49.9,False,4,no_fvg,Asia,London,False,True,Fill only,Caution: Late-Trend Chase,caution,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2946,EURUSD,2024-11-13T15:00:00+00:00,,,NY,bearish,BOS BOS,proximal,1.061,1.06399,1.06419,1.05949,,0.51,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,4,premium,0.0,,6.0,3.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-11-13T11:00:00+00:00,BOS,BOS,holding,True,partial,False,0,0.38,2.49,2.49,solid,1.464,1.585,1.747,0.001906,False,,,,,False,15,bearish,with_trend,2024-11-13T14:00:00+00:00,1,2024-11-13T14:00:00+00:00,SHORT,,aligned,63.9,False,4,fresh,London,NY,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2947,EURUSD,2024-11-14T09:00:00+00:00,2024-11-14T14:00:00+00:00,2024-11-14T15:00:00+00:00,London,bearish,BOS BOS,proximal,1.05593,1.05679,1.0569899999999999,1.05325,,3.12,,sl,1.0569899999999999,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,1,-1,-1,15.0,7.0,10,discount,0.0,,6.0,3.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-11-13T23:00:00+00:00,BOS,BOS,holding,True,partial,False,0,0.42,1.29,1.29,marginal,0.579,0.439,8.576,0.001139,False,,,,,False,9,bearish,with_trend,2024-11-14T08:00:00+00:00,1,2024-11-14T07:00:00+00:00,SHORT,,counter,22.2,False,2,fresh,Other,NY,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2948,EURUSD,2024-11-14T11:00:00+00:00,2024-11-14T12:00:00+00:00,2024-11-14T14:00:00+00:00,London,bearish,BOS BOS,proximal,1.05406,1.05566,1.05586,1.05015,,2.44,,sl,1.05406,0.0,-1.0,-1.0,0.0,True,,1.506,-0.144,False,False,2,-1,-1,5.0,4.0,4,discount,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2024-11-14T07:00:00+00:00,BOS,BOS,holding,True,pristine,False,1,1.33,1.07,1.07,marginal,1.128,,7.87,0.001241,False,,,,,False,11,bearish,with_trend,2024-11-14T10:00:00+00:00,1,2024-11-14T08:00:00+00:00,SHORT,True,counter,25.8,False,2,fresh,London,London,True,True,Both,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2949,EURUSD,2024-11-15T12:00:00+00:00,,,London,bearish,BOS BOS,proximal,1.06078,1.06316,1.06336,1.05556,1.05336,2.19,3.12,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,51,premium,0.0,,7.0,3.0,0.0,1.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2024-11-13T09:00:00+00:00,BOS,BOS,holding,True,partial,False,1,0.61,3.97,3.97,strong,1.775,2.46,2.712,0.001228,False,,,,,False,12,bearish,with_trend,2024-11-15T11:00:00+00:00,1,2024-11-13T14:00:00+00:00,SHORT,,aligned,71.1,False,2,fresh,London,London,True,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2950,EURUSD,2024-11-19T08:00:00+00:00,2024-11-19T08:00:00+00:00,2024-11-19T09:00:00+00:00,London,bearish,BOS BOS,proximal,1.05832,1.05982,1.06002,1.05556,1.05336,1.84,3.31,tp1,1.05556,1.624,1.84,3.31,406.0,True,,1.624,-0.0,,,1,1,1,2.0,1.0,2,premium,0.0,,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2024-11-19T06:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.84,1.35,1.35,marginal,1.282,,3.599,0.001014,False,,,,,False,8,bearish,with_trend,2024-11-19T07:00:00+00:00,1,2024-11-19T07:00:00+00:00,SHORT,,aligned,73.8,False,1,no_fvg,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
